# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  4195      3.85    -20.12  1.00000
  4196      3.85    -20.07  1.00000
  4197      3.85    -20.02  1.00000
  4198      3.85    -19.97  1.00000
  4199      3.85    -19.92  1.00000
  4200      3.85    -19.87  1.00000
  4201      3.85    -19.82  1.00000
  4202      3.85    -19.77  1.00000
  4203      3.85    -19.72  1.00000
  4204      3.85    -19.67  1.00000
  4205      3.85    -19.62  1.00000
  4206      3.85    -19.57  1.00000
  4207      3.85    -19.52  1.00000
  4208      3.85    -19.47  1.00000
  4209      3.85    -19.42  1.00000
  4210      3.85    -19.37  1.00000
  4211      3.85    -19.32  1.00000
  4212      3.85    -19.27  1.00000
  4213      3.85    -19.22  1.00000
  4214      3.85    -19.17  1.00000
  4215      3.85    -19.12  1.00000
  4216      3.85    -19.07  1.00000
  4217      3.85    -19.02  1.00000
  4218      3.85    -18.97  1.00000
  4219      3.85    -18.92  1.00000
  4220      3.85    -18.87  1.00000
  4221      3.85    -18.82  1.00000
  4222      3.85    -18.77  1.00000
  4223      3.85    -18.72  1.00000
  4224      3.85    -18.67  1.00000
  4225      3.85    -18.62  1.00000
  4226      3.85    -18.57  1.00000
  4227      3.85    -18.52  1.00000
  4228      3.85    -18.47  1.00000
  4229      3.85    -18.42  1.00000
  4230      3.85    -18.37  1.00000
  4231      3.85    -18.32  1.00000
  4232      3.85    -18.27  1.00000
  4233      3.85    -18.22  1.00000
  4234      3.85    -18.17  1.00000
  4235      3.85    -18.12  1.00000
  4236      3.85    -18.07  1.00000
  4237      3.85    -18.02  1.00000
  4238      3.85    -17.97  1.00000
  4239      3.85    -17.92  1.00000
  4240      3.85    -17.87  1.00000
  4241      3.85    -17.82  1.00000
  4242      3.85    -17.77  1.00000
  4243      3.85    -17.72  1.00000
  4244      3.85    -17.67  1.00000
  4245      3.85    -17.62  1.00000
  4246      3.85    -17.57  1.00000
  4247      3.85    -17.52  1.00000
  4248      3.85    -17.47  1.00000
  4249      3.85    -17.42  1.00000
  4250      3.85    -17.37  1.00000
  4251      3.85    -17.32  1.00000
  4252      3.85    -17.27  1.00000
  4253      3.85    -17.22  1.00000
  4254      3.85    -17.17  1.00000
  4255      3.85    -17.12  1.00000
  4256      3.85    -17.07  1.00000
  4257      3.85    -17.02  1.00000
  4258      3.85    -16.97  1.00000
  4259      3.85    -16.92  1.00000
  4260      3.85    -16.87  1.00000
  4261      3.85    -16.82  1.00000
  4262      3.85    -16.77  1.00000
  4263      3.85    -16.72  1.00000
  4264      3.85    -16.67  1.00000
  4265      3.85    -16.62  1.00000
  4266      3.85    -16.57  1.00000
  4267      3.85    -16.52  1.00000
  4268      3.85    -16.47  1.00000
  4269      3.85    -16.42  1.00000
  4270      3.85    -16.37  1.00000
  4271      3.85    -16.32  1.00000
  4272      3.85    -16.27  1.00000
  4273      3.85    -16.22  1.00000
  4274      3.85    -16.17  1.00000
  4275      3.85    -16.12  1.00000
  4276      3.85    -16.07  1.00000
  4277      3.85    -16.02  1.00000
  4278      3.85    -15.97  1.00000
  4279      3.85    -15.92  1.00000
  4280      3.85    -15.87  1.00000
  4281      3.85    -15.82  1.00000
  4282      3.85    -15.77  1.00000
  4283      3.85    -15.72  1.00000
  4284      3.85    -15.67  1.00000
  4285      3.85    -15.62  1.00000
  4286      3.85    -15.57  1.00000
  4287      3.85    -15.52  1.00000
  4288      3.85    -15.47  1.00000
  4289      3.85    -15.42  1.00000
  4290      3.85    -15.37  1.00000
  4291      3.90    -22.47  1.00000
  4292      3.90    -22.42  1.00000
  4293      3.90    -22.37  1.00000
  4294      3.90    -22.32  1.00000
  4295      3.90    -22.27  1.00000
  4296      3.90    -22.22  1.00000
  4297      3.90    -22.17  1.00000
  4298      3.90    -22.12  1.00000
  4299      3.90    -22.07  1.00000
  4300      3.90    -22.02  1.00000
  4301      3.90    -21.97  1.00000
  4302      3.90    -21.92  1.00000
  4303      3.90    -21.87  1.00000
  4304      3.90    -21.82  1.00000
  4305      3.90    -21.77  1.00000
  4306      3.90    -21.72  1.00000
  4307      3.90    -21.67  1.00000
  4308      3.90    -21.62  1.00000
  4309      3.90    -21.57  1.00000
  4310      3.90    -21.52  1.00000
  4311      3.90    -21.47  1.00000
  4312      3.90    -21.42  1.00000
  4313      3.90    -21.37  1.00000
  4314      3.90    -21.32  1.00000
  4315      3.90    -21.27  1.00000
  4316      3.90    -21.22  1.00000
  4317      3.90    -21.17  1.00000
  4318      3.90    -21.12  1.00000
  4319      3.90    -21.07  1.00000
  4320      3.90    -21.02  1.00000
  4321      3.90    -20.97  1.00000
  4322      3.90    -20.92  1.00000
  4323      3.90    -20.87  1.00000
  4324      3.90    -20.82  1.00000
  4325      3.90    -20.77  1.00000
  4326      3.90    -20.72  1.00000
  4327      3.90    -20.67  1.00000
  4328      3.90    -20.62  1.00000
  4329      3.90    -20.57  1.00000
  4330      3.90    -20.52  1.00000
  4331      3.90    -20.47  1.00000
  4332      3.90    -20.42  1.00000
  4333      3.90    -20.37  1.00000
  4334      3.90    -20.32  1.00000
  4335      3.90    -20.27  1.00000
  4336      3.90    -20.22  1.00000
  4337      3.90    -20.17  1.00000
  4338      3.90    -20.12  1.00000
  4339      3.90    -20.07  1.00000
  4340      3.90    -20.02  1.00000
  4341      3.90    -19.97  1.00000
  4342      3.90    -19.92  1.00000
  4343      3.90    -19.87  1.00000
  4344      3.90    -19.82  1.00000
  4345      3.90    -19.77  1.00000
  4346      3.90    -19.72  1.00000
  4347      3.90    -19.67  1.00000
  4348      3.90    -19.62  1.00000
  4349      3.90    -19.57  1.00000
  4350      3.90    -19.52  1.00000
  4351      3.90    -19.47  1.00000
  4352      3.90    -19.42  1.00000
  4353      3.90    -19.37  1.00000
  4354      3.90    -19.32  1.00000
  4355      3.90    -19.27  1.00000
  4356      3.90    -19.22  1.00000
  4357      3.90    -19.17  1.00000
  4358      3.90    -19.12  1.00000
  4359      3.90    -19.07  1.00000
  4360      3.90    -19.02  1.00000
  4361      3.90    -18.97  1.00000
  4362      3.90    -18.92  1.00000
  4363      3.90    -18.87  1.00000
  4364      3.90    -18.82  1.00000
  4365      3.90    -18.77  1.00000
  4366      3.90    -18.72  1.00000
  4367      3.90    -18.67  1.00000
  4368      3.90    -18.62  1.00000
  4369      3.90    -18.57  1.00000
  4370      3.90    -18.52  1.00000
  4371      3.90    -18.47  1.00000
  4372      3.90    -18.42  1.00000
  4373      3.90    -18.37  1.00000
  4374      3.90    -18.32  1.00000
  4375      3.90    -18.27  1.00000
  4376      3.90    -18.22  1.00000
  4377      3.90    -18.17  1.00000
  4378      3.90    -18.12  1.00000
  4379      3.90    -18.07  1.00000
  4380      3.90    -18.02  1.00000
  4381      3.90    -17.97  1.00000
  4382      3.90    -17.92  1.00000
  4383      3.90    -17.87  1.00000
  4384      3.90    -17.82  1.00000
  4385      3.90    -17.77  1.00000
  4386      3.90    -17.72  1.00000
  4387      3.90    -17.67  1.00000
  4388      3.90    -17.62  1.00000
  4389      3.90    -17.57  1.00000
  4390      3.90    -17.52  1.00000
  4391      3.90    -17.47  1.00000
  4392      3.90    -17.42  1.00000
  4393      3.90    -17.37  1.00000
  4394      3.90    -17.32  1.00000
  4395      3.90    -17.27  1.00000
  4396      3.90    -17.22  1.00000
  4397      3.90    -17.17  1.00000
  4398      3.90    -17.12  1.00000
  4399      3.90    -17.07  1.00000
  4400      3.90    -17.02  1.00000
  4401      3.90    -16.97  1.00000
  4402      3.90    -16.92  1.00000
  4403      3.90    -16.87  1.00000
  4404      3.90    -16.82  1.00000
  4405      3.90    -16.77  1.00000
  4406      3.90    -16.72  1.00000
  4407      3.90    -16.67  1.00000
  4408      3.90    -16.62  1.00000
  4409      3.90    -16.57  1.00000
  4410      3.90    -16.52  1.00000
  4411      3.90    -16.47  1.00000
  4412      3.90    -16.42  1.00000
  4413      3.90    -16.37  1.00000
  4414      3.90    -16.32  1.00000
  4415      3.90    -16.27  1.00000
  4416      3.90    -16.22  1.00000
  4417      3.90    -16.17  1.00000
  4418      3.90    -16.12  1.00000
  4419      3.90    -16.07  1.00000
  4420      3.90    -16.02  1.00000
  4421      3.90    -15.97  1.00000
  4422      3.90    -15.92  1.00000
  4423      3.90    -15.87  1.00000
  4424      3.90    -15.82  1.00000
  4425      3.90    -15.77  1.00000
  4426      3.90    -15.72  1.00000
  4427      3.90    -15.67  1.00000
  4428      3.90    -15.62  1.00000
  4429      3.90    -15.57  1.00000
  4430      3.90    -15.52  1.00000
  4431      3.90    -15.47  1.00000
  4432      3.90    -15.42  1.00000
  4433      3.90    -15.37  1.00000
  4434      3.95    -22.47  1.00000
  4435      3.95    -22.42  1.00000
  4436      3.95    -22.37  1.00000
  4437      3.95    -22.32  1.00000
  4438      3.95    -22.27  1.00000
  4439      3.95    -22.22  1.00000
  4440      3.95    -22.17  1.00000
  4441      3.95    -22.12  1.00000
  4442      3.95    -22.07  1.00000
  4443      3.95    -22.02  1.00000
  4444      3.95    -21.97  1.00000
  4445      3.95    -21.92  1.00000
  4446      3.95    -21.87  1.00000
  4447      3.95    -21.82  1.00000
  4448      3.95    -21.77  1.00000
  4449      3.95    -21.72  1.00000
  4450      3.95    -21.67  1.00000
  4451      3.95    -21.62  1.00000
  4452      3.95    -21.57  1.00000
  4453      3.95    -21.52  1.00000
  4454      3.95    -21.47  1.00000
  4455      3.95    -21.42  1.00000
  4456      3.95    -21.37  1.00000
  4457      3.95    -21.32  1.00000
  4458      3.95    -21.27  1.00000
  4459      3.95    -21.22  1.00000
  4460      3.95    -21.17  1.00000
  4461      3.95    -21.12  1.00000
  4462      3.95    -21.07  1.00000
  4463      3.95    -21.02  1.00000
  4464      3.95    -20.97  1.00000
  4465      3.95    -20.92  1.00000
  4466      3.95    -20.87  1.00000
  4467      3.95    -20.82  1.00000
  4468      3.95    -20.77  1.00000
  4469      3.95    -20.72  1.00000
  4470      3.95    -20.67  1.00000
  4471      3.95    -20.62  1.00000
  4472      3.95    -20.57  1.00000
  4473      3.95    -20.52  1.00000
  4474      3.95    -20.47  1.00000
  4475      3.95    -20.42  1.00000
  4476      3.95    -20.37  1.00000
  4477      3.95    -20.32  1.00000
  4478      3.95    -20.27  1.00000
  4479      3.95    -20.22  1.00000
  4480      3.95    -20.17  1.00000
  4481      3.95    -20.12  1.00000
  4482      3.95    -20.07  1.00000
  4483      3.95    -20.02  1.00000
  4484      3.95    -19.97  1.00000
  4485      3.95    -19.92  1.00000
  4486      3.95    -19.87  1.00000
  4487      3.95    -19.82  1.00000
  4488      3.95    -19.77  1.00000
  4489      3.95    -19.72  1.00000
  4490      3.95    -19.67  1.00000
  4491      3.95    -19.62  1.00000
  4492      3.95    -19.57  1.00000
  4493      3.95    -19.52  1.00000
  4494      3.95    -19.47  1.00000
  4495      3.95    -19.42  1.00000
  4496      3.95    -19.37  1.00000
  4497      3.95    -19.32  1.00000
  4498      3.95    -19.27  1.00000
  4499      3.95    -19.22  1.00000
  4500      3.95    -19.17  1.00000
  4501      3.95    -19.12  1.00000
  4502      3.95    -19.07  1.00000
  4503      3.95    -19.02  1.00000
  4504      3.95    -18.97  1.00000
  4505      3.95    -18.92  1.00000
  4506      3.95    -18.87  1.00000
  4507      3.95    -18.82  1.00000
  4508      3.95    -18.77  1.00000
  4509      3.95    -18.72  1.00000
  4510      3.95    -18.67  1.00000
  4511      3.95    -18.62  1.00000
  4512      3.95    -18.57  1.00000
  4513      3.95    -18.52  1.00000
  4514      3.95    -18.47  1.00000
  4515      3.95    -18.42  1.00000
  4516      3.95    -18.37  1.00000
  4517      3.95    -18.32  1.00000
  4518      3.95    -18.27  1.00000
  4519      3.95    -18.22  1.00000
  4520      3.95    -18.17  1.00000
  4521      3.95    -18.12  1.00000
  4522      3.95    -18.07  1.00000
  4523      3.95    -18.02  1.00000
  4524      3.95    -17.97  1.00000
  4525      3.95    -17.92  1.00000
  4526      3.95    -17.87  1.00000
  4527      3.95    -17.82  1.00000
  4528      3.95    -17.77  1.00000
  4529      3.95    -17.72  1.00000
  4530      3.95    -17.67  1.00000
  4531      3.95    -17.62  1.00000
  4532      3.95    -17.57  1.00000
  4533      3.95    -17.52  1.00000
  4534      3.95    -17.47  1.00000
  4535      3.95    -17.42  1.00000
  4536      3.95    -17.37  1.00000
  4537      3.95    -17.32  1.00000
  4538      3.95    -17.27  1.00000
  4539      3.95    -17.22  1.00000
  4540      3.95    -17.17  1.00000
  4541      3.95    -17.12  1.00000
  4542      3.95    -17.07  1.00000
  4543      3.95    -17.02  1.00000
  4544      3.95    -16.97  1.00000
  4545      3.95    -16.92  1.00000
  4546      3.95    -16.87  1.00000
  4547      3.95    -16.82  1.00000
  4548      3.95    -16.77  1.00000
  4549      3.95    -16.72  1.00000
  4550      3.95    -16.67  1.00000
  4551      3.95    -16.62  1.00000
  4552      3.95    -16.57  1.00000
  4553      3.95    -16.52  1.00000
  4554      3.95    -16.47  1.00000
  4555      3.95    -16.42  1.00000
  4556      3.95    -16.37  1.00000
  4557      3.95    -16.32  1.00000
  4558      3.95    -16.27  1.00000
  4559      3.95    -16.22  1.00000
  4560      3.95    -16.17  1.00000
  4561      3.95    -16.12  1.00000
  4562      3.95    -16.07  1.00000
  4563      3.95    -16.02  1.00000
  4564      3.95    -15.97  1.00000
  4565      3.95    -15.92  1.00000
  4566      3.95    -15.87  1.00000
  4567      3.95    -15.82  1.00000
  4568      3.95    -15.77  1.00000
  4569      3.95    -15.72  1.00000
  4570      3.95    -15.67  1.00000
  4571      3.95    -15.62  1.00000
  4572      3.95    -15.57  1.00000
  4573      3.95    -15.52  1.00000
  4574      3.95    -15.47  1.00000
  4575      3.95    -15.42  1.00000
  4576      3.95    -15.37  1.00000
  4577      4.00    -22.47  1.00000
  4578      4.00    -22.42  1.00000
  4579      4.00    -22.37  1.00000
  4580      4.00    -22.32  1.00000
  4581      4.00    -22.27  1.00000
  4582      4.00    -22.22  1.00000
  4583      4.00    -22.17  1.00000
  4584      4.00    -22.12  1.00000
  4585      4.00    -22.07  1.00000
  4586      4.00    -22.02  1.00000
  4587      4.00    -21.97  1.00000
  4588      4.00    -21.92  1.00000
  4589      4.00    -21.87  1.00000
  4590      4.00    -21.82  1.00000
  4591      4.00    -21.77  1.00000
  4592      4.00    -21.72  1.00000
  4593      4.00    -21.67  1.00000
  4594      4.00    -21.62  1.00000
  4595      4.00    -21.57  1.00000
  4596      4.00    -21.52  1.00000
  4597      4.00    -21.47  1.00000
  4598      4.00    -21.42  1.00000
  4599      4.00    -21.37  1.00000
  4600      4.00    -21.32  1.00000
  4601      4.00    -21.27  1.00000
  4602      4.00    -21.22  1.00000
  4603      4.00    -21.17  1.00000
  4604      4.00    -21.12  1.00000
  4605      4.00    -21.07  1.00000
  4606      4.00    -21.02  1.00000
  4607      4.00    -20.97  1.00000
  4608      4.00    -20.92  1.00000
  4609      4.00    -20.87  1.00000
  4610      4.00    -20.82  1.00000
  4611      4.00    -20.77  1.00000
  4612      4.00    -20.72  1.00000
  4613      4.00    -20.67  1.00000
  4614      4.00    -20.62  1.00000
  4615      4.00    -20.57  1.00000
  4616      4.00    -20.52  1.00000
  4617      4.00    -20.47  1.00000
  4618      4.00    -20.42  1.00000
  4619      4.00    -20.37  1.00000
  4620      4.00    -20.32  1.00000
  4621      4.00    -20.27  1.00000
  4622      4.00    -20.22  1.00000
  4623      4.00    -20.17  1.00000
  4624      4.00    -20.12  1.00000
  4625      4.00    -20.07  1.00000
  4626      4.00    -20.02  1.00000
  4627      4.00    -19.97  1.00000
  4628      4.00    -19.92  1.00000
  4629      4.00    -19.87  1.00000
  4630      4.00    -19.82  1.00000
  4631      4.00    -19.77  1.00000
  4632      4.00    -19.72  1.00000
  4633      4.00    -19.67  1.00000
  4634      4.00    -19.62  1.00000
  4635      4.00    -19.57  1.00000
  4636      4.00    -19.52  1.00000
  4637      4.00    -19.47  1.00000
  4638      4.00    -19.42  1.00000
  4639      4.00    -19.37  1.00000
  4640      4.00    -19.32  1.00000
  4641      4.00    -19.27  1.00000
  4642      4.00    -19.22  1.00000
  4643      4.00    -19.17  1.00000
  4644      4.00    -19.12  1.00000
  4645      4.00    -19.07  1.00000
  4646      4.00    -19.02  1.00000
  4647      4.00    -18.97  1.00000
  4648      4.00    -18.92  1.00000
  4649      4.00    -18.87  1.00000
  4650      4.00    -18.82  1.00000
  4651      4.00    -18.77  1.00000
  4652      4.00    -18.72  1.00000
  4653      4.00    -18.67  1.00000
  4654      4.00    -18.62  1.00000
  4655      4.00    -18.57  1.00000
  4656      4.00    -18.52  1.00000
  4657      4.00    -18.47  1.00000
  4658      4.00    -18.42  1.00000
  4659      4.00    -18.37  1.00000
  4660      4.00    -18.32  1.00000
  4661      4.00    -18.27  1.00000
  4662      4.00    -18.22  1.00000
  4663      4.00    -18.17  1.00000
  4664      4.00    -18.12  1.00000
  4665      4.00    -18.07  1.00000
  4666      4.00    -18.02  1.00000
  4667      4.00    -17.97  1.00000
  4668      4.00    -17.92  1.00000
  4669      4.00    -17.87  1.00000
  4670      4.00    -17.82  1.00000
